KMHOK,ATLASBLOK,KM,grid_id,centroid,NDVI_2020,NDVI_2021,NDVI_2022,NDVI_2023,NDVI_2024,NDVI_2025,NDVI_2026,centroid_x,centroid_y,label
161744,1617,44,109,POINT (6.256653382102567 52.902438573345776),0.6948962211608887,0.5719353556632996,0.5449314117431641,0.6778824329376221,0.7223340272903442,0.6954456567764282,0.6282528042793274,213500.00016914957,546500.0004933205,213 - 546
162811,1628,11,110,POINT (6.286004487888656 52.88424732172846),0.3761833608150482,0.5833584666252136,0.3684788644313812,0.44980588555336,0.6081485748291016,0.2952725291252136,0.2541617751121521,215500.00017095395,544500.0004922041,215 - 544
162735,1627,35,111,POINT (6.270786383821648 52.86638707983896),0.760120689868927,0.746208906173706,0.686821699142456,0.7825139164924622,0.807585597038269,0.697882354259491,0.7122915983200073,214500.00017011006,542500.0004911433,214 - 542
162725,1627,25,112,POINT (6.270968167382364 52.875372694353246),0.7953944802284241,0.8068249821662903,0.7624694108963013,0.7870563864707947,0.8083018660545349,0.7534142732620239,0.7558991312980652,214500.0001700906,543500.0004916844,214 - 543
162715,1627,15,113,POINT (6.271150036763849 52.884358285977726),0.5094549655914307,0.7000156044960022,0.563778817653656,0.5812517404556274,0.7684210538864136,0.4877980351448059,0.45591482520103455,214500.00017007068,544500.0004922238,214 - 544
162831,1628,31,114,POINT (6.285634726713837 52.86627617411862),0.7463110089302063,0.5166453123092651,0.3961898684501648,0.6140100359916687,0.7061641812324524,0.6507276296615601,0.5549904704093933,215500.00017099327,542500.0004911245,215 - 542
162821,1628,21,115,POINT (6.285819563670342 52.875261759374474),0.697791576385498,0.7423033118247986,0.740954577922821,0.730708658695221,0.758748471736908,0.7494524717330933,0.7374423742294312,215500.00017097386,543500.0004916656,215 - 543
161745,1617,45,116,POINT (6.271514033228379 52.90232940012052),0.6703296899795532,0.7142857313156128,0.6512976884841919,0.5763239860534668,0.6613965630531311,0.5980148911476135,0.5467883944511414,214500.00017003267,546500.0004933021,214 - 546
161755,1617,55,117,POINT (6.271331992025915 52.89334385460322),0.3342595100402832,0.5509027242660522,0.4214065670967102,0.4791841208934784,0.6202675700187683,0.39007893204689026,0.3865656554698944,214500.00017005147,545500.000492763,214 - 545
161851,1618,51,118,POINT (6.286189499429555 52.89323286107142),0.6392180323600769,0.7668711543083191,0.555087149143219,0.604004442691803,0.7565167546272278,0.5437904596328735,0.5270535349845886,215500.00017093468,545500.0004927431,215 - 545
